rmse_train, rmse_test, rank
0.799740152796, 0.821199698618, 1
0.754510825569, 0.796855817096, 2
0.731679590795, 0.797769543567, 3
0.714636124634, 0.80129959779, 4
0.697516321179, 0.804992834524, 5
0.681298473278, 0.809210358188, 6
0.668395469284, 0.813951417156, 7
0.657489733319, 0.823187680163, 8
0.643723370454, 0.820997574114, 9
0.632362706978, 0.826590500667, 10
